filename,x,y,mean_brightness,std_brightness,min_brightness,max_brightness,valid_ratio,valid_mean,valid_std,is_valid,region_type
0000_1001_0992.png,1001,992,128.23401007469664,75.47568450816182,25,255,0.9947613265666556,128.75310377172363,75.33352269290526,True,normal
0000_1001_0993.png,1001,993,108.52238296833444,53.09326434205698,27,255,0.9991764409491356,108.58722752081579,53.06705551331918,True,normal
0000_1001_0994.png,1001,994,114.77091515074385,57.374563254406226,27,255,0.9990459945354055,114.85211616691389,57.341714606505974,True,normal
0000_1001_0995.png,1001,995,118.94412188590842,59.748228820995564,27,255,0.9992240223986038,119.01343014337792,59.71961570714881,True,normal
0000_1001_0996.png,1001,996,124.29435448179854,62.36364601522641,27,255,0.9991243922456782,124.37745303082478,62.32773069854986,True,normal
0000_1001_0997.png,1001,997,125.98982617966672,61.180935332854055,26,255,0.9991548448927859,126.07162186282484,61.14209847490431,True,normal
0000_1001_0998.png,1001,998,127.34845405740941,61.976796229871454,27,255,0.9995752472573138,127.39005481363297,61.9570889146916,True,normal
0000_1001_0999.png,1001,999,127.52112276117852,62.312549514869744,26,255,0.9993409242021276,127.58592280941478,62.28196435283526,True,normal
0000_1001_1000.png,1001,1000,124.227425640999,60.61366185254066,26,255,0.9989402478806516,124.3282357464252,60.566684651751885,True,normal
0000_1001_1001.png,1001,1001,123.83383665693567,60.05199316303279,26,255,0.9992280351354721,123.90674069929237,60.01785189888375,True,normal
0000_1001_1002.png,1001,1002,120.68279666981799,57.95609166379901,27,255,0.9984875358419215,120.8208731485959,57.89119635028319,True,normal
0000_1001_1003.png,1001,1003,117.91542481767371,56.11104796439871,27,255,0.9990569808635306,117.99863105405446,56.07209423130965,True,normal
0000_1001_1004.png,1001,1004,117.75037985943733,56.1512544108476,27,255,0.9995301721451131,117.79174756164593,56.13201352313028,True,normal
0000_1001_1005.png,1001,1005,110.17109362013797,51.6339307818636,27,255,0.9994777598279587,110.2131450718535,51.61462666216834,True,normal
0000_1001_1006.png,1001,1006,103.76706224806766,50.421412650963326,28,255,0.9997496649559507,103.78557740005222,50.414144809486096,True,normal
0000_1001_1007.png,1001,1007,104.48353298755403,68.24403948344109,23,255,0.9871544501122008,105.46155045401123,68.14230504476238,True,normal
0000_1002_0992.png,1002,992,119.79164014451047,71.986388394207,25,255,0.9922824810920877,120.49335897675024,71.82294502147565,True,normal
0000_1002_0993.png,1002,993,109.39250612948803,51.93811635347059,27,255,0.9999003438746675,109.40046102499981,51.93459107042479,True,normal
0000_1002_0994.png,1002,994,112.63835816728307,54.61600387458934,27,255,0.9998167906416223,112.65358486451842,54.60942119051587,True,normal
0000_1002_0995.png,1002,995,117.27376899881565,58.245813161794274,27,255,0.9999477435172872,117.27834528576699,58.24389467995884,True,normal
0000_1002_0996.png,1002,996,120.59445406000665,59.911175106086596,27,255,0.9999016165226063,120.60339179241059,59.9073458760345,True,normal
0000_1002_0997.png,1002,997,122.28023894614361,59.10910133681721,28,255,0.9999747678066822,122.2825702038562,59.10802508050203,True,normal
0000_1002_0998.png,1002,998,122.52931064037567,59.54481469048192,26,255,0.9999616517411901,122.53290326919041,59.54312986145894,True,normal
0000_1002_0999.png,1002,999,121.96935210532331,60.46712598808462,25,255,0.9999362377410239,121.97527112051719,60.464509651281446,True,normal
0000_1002_1000.png,1002,1000,119.56666371446974,59.38891018805538,28,255,0.9998898380360705,119.57654364169133,59.384721476091414,True,normal
0000_1002_1001.png,1002,1001,118.14251366148603,58.37803380055675,26,255,0.9998455420960771,118.1561634003008,58.37221087016195,True,normal
0000_1002_1002.png,1002,1002,116.42047129529588,56.2579922634682,27,255,0.9989902317777594,116.50809132231952,56.21883654239459,True,normal
0000_1002_1003.png,1002,1003,113.24505359406167,54.41810165749812,26,255,0.9989656878532247,113.33177438074124,54.37944912501147,True,normal
0000_1002_1004.png,1002,1004,113.20854859697057,54.07465264951043,27,255,0.9990220349900266,113.29066181796703,54.0373525209006,True,normal
0000_1002_1005.png,1002,1005,106.46526194470994,50.427859840397744,25,255,0.9978415371509308,106.63342915671485,50.352411041323975,True,normal
0000_1002_1006.png,1002,1006,99.71559365130486,48.01050225839943,25,255,0.9981450636843417,99.84753631253307,47.957318143747614,True,normal
0000_1002_1007.png,1002,1007,91.56012838160738,60.28347347267831,23,255,0.9830155133186502,92.63718966980859,60.2375555389822,True,normal
0000_1003_0992.png,1003,992,104.26255752888132,66.41248853459602,25,255,0.9884031255194481,105.13985428143619,66.30229523722352,True,normal
0000_1003_0993.png,1003,993,110.44306291296127,52.5758606873217,29,255,0.9999967534491356,110.4433241672083,52.57574609706196,True,normal
0000_1003_0994.png,1003,994,115.4242108673745,53.41880032001768,28,255,0.9999820400806183,115.42574697691663,53.41805025788039,True,normal
0000_1003_0995.png,1003,995,118.48167771359708,58.63620874722726,29,255,0.9999974806765293,118.48190087486455,58.63611404594439,True,normal
0000_1003_0996.png,1003,996,122.66952251028508,57.4410292303645,28,255,0.9999750145445478,122.67184050372353,57.439874900520365,True,normal
0000_1003_0997.png,1003,997,124.20801277322973,58.84107596512449,28,255,0.9999877280377327,124.20917064476836,58.84050868321538,True,normal
0000_1003_0998.png,1003,998,123.11511979772689,57.61699479904497,28,255,0.9999727159865359,123.11766248609025,57.61572444909437,True,normal
0000_1003_0999.png,1003,999,124.53897916753242,57.12142178011838,28,255,0.999956963721742,124.5430520133079,57.119277005542216,True,normal
0000_1003_1000.png,1003,1000,122.42969498005318,59.8817573627606,28,255,0.9999418737533244,122.4350767277291,59.879337155810404,True,normal
0000_1003_1001.png,1003,1001,120.04245210688165,54.173718887837076,27,255,0.9997852731258311,120.06185334868891,54.16335576998184,True,normal
0000_1003_1002.png,1003,1002,119.80526571070894,55.83499392800502,27,255,0.999742431640625,119.82850530842606,55.823407271373235,True,normal
0000_1003_1003.png,1003,1003,113.79984034761469,50.48908368861032,27,255,0.9997404707239029,113.82166564925824,50.477458732993604,True,normal
0000_1003_1004.png,1003,1004,116.14165624740276,50.52666814851363,27,255,0.9998578400307513,116.15394048405396,50.51975490215691,True,normal
0000_1003_1005.png,1003,1005,109.1495019141664,50.969135743389764,27,255,0.9999310562458444,109.15497455690974,50.966631146630355,True,normal
0000_1003_1006.png,1003,1006,107.57517271650599,45.750784995881254,28,255,0.9999810661153591,107.57664419292347,45.74996829565305,True,normal
0000_1003_1007.png,1003,1007,87.29465739798039,60.70844658419492,23,255,0.9799268876745346,88.48355447616545,60.75005495348993,True,normal
