filename,x,y,valid_mean
0000_1013_1002.png,1013,1002,147.3065087751109
0000_1013_1003.png,1013,1003,148.27739240238293
0000_1013_1004.png,1013,1004,139.76559170245696
0000_1013_1005.png,1013,1005,93.33633926429498
0000_1014_0995.png,1014,995,125.491191892451
0000_1014_0996.png,1014,996,140.1585474237661
0000_1014_0997.png,1014,997,145.29748621410133
0000_1014_0998.png,1014,998,146.4920380942263
0000_1014_0999.png,1014,999,146.77611485352142
0000_1014_1000.png,1014,1000,147.34698101689494
0000_1014_1001.png,1014,1001,146.4637718554031
0000_1014_1002.png,1014,1002,147.3542302712036
0000_1014_1003.png,1014,1003,146.38843042125515
0000_1014_1004.png,1014,1004,123.52357484429277
0000_1015_0995.png,1015,995,53.956157980776524
0000_1015_0996.png,1015,996,131.25352701721448
0000_1015_0997.png,1015,997,142.7476144868351
0000_1015_0998.png,1015,998,146.23617119729175
0000_1015_0999.png,1015,999,147.4758602639516
0000_1015_1000.png,1015,1000,148.08291220542884
0000_1015_1001.png,1015,1001,147.4928387293952
0000_1015_1002.png,1015,1002,146.65993542679038
0000_1015_1003.png,1015,1003,133.1128036786246
0000_1015_1004.png,1015,1004,57.28042762753825
0000_1016_0996.png,1016,996,82.59980867981592
0000_1016_0997.png,1016,997,130.2385266723802
0000_1016_0998.png,1016,998,141.3460532036291
0000_1016_0999.png,1016,999,145.75326157812142
0000_1016_1000.png,1016,1000,146.93478642003097
0000_1016_1001.png,1016,1001,142.3249711748139
0000_1016_1002.png,1016,1002,133.2277892379007
0000_1016_1003.png,1016,1003,91.96904688567533
0000_1017_0997.png,1017,997,37.27313788505582
0000_1017_0998.png,1017,998,116.71875231634378
0000_1017_0999.png,1017,999,127.07572300057143
0000_1017_1000.png,1017,1000,126.26263654115277
0000_1017_1001.png,1017,1001,116.35485213445494
0000_1017_1002.png,1017,1002,37.547740164129635
